date,title,body
"29 octubre, 2020","
Menos retenciones y precio récord, pero el campo no liquida
","
Octubre cerrará en nivel de divisas generadas por el sector similar a septiembre. Los productores guardan sus granos y optan por herramientas financieras para no vender.
"
"28 octubre, 2020","
Miércoles de bajas para soja, maíz y trigo
","
En Rosario, se destacó que hubo más negocios por soja a cosecha. En Chicago, el trigo sigue presionado por los reportes de buen clima y soja y maíz porque no se concretan compras.
"
"27 octubre, 2020","
La soja llegó a 400 dólares/tn, el mejor precio de los últimos 4 años
","
La fuerte demanda china sostiene la tendencia alcista de la oleaginosa, que hoy registró su sexta jornada con suba de precios. También aumentaron las cotizaciones de harina y aceite de soja.
"
"27 octubre, 2020","
La molienda de trigo alcanza el valor más alto de las últimas 8 campañas
","
En el caso de la harina, el relativo de precios era muy favorecedor para el subproducto durante los primeros meses de la crisis del covid-19, debido a la caída en el precio del poroto. ...
"
"26 octubre, 2020","
Las exportaciones de maíz y de trigo siguen en modo récord
","
Alcanzaron los 28,9 y 9,6 millones de toneladas, respectivamente, de acuerdo a datos oficiales. El complejo sojero tuvo una leve disminución de ventas externas.
"
"21 octubre, 2020","
La rebaja de las retenciones fue aprovechada por las aceiteras (no x los productores)
","
Luego de la reducción de las alícuotas, las exportaciones de aceite saltaron 35% respecto de septiembre. ‘¿Quién tenía la soja?’, desafió Néstor Roulet.
"
"20 octubre, 2020","
Brasil suspendió los aranceles a las importaciones de maíz y soja
","
El gobierno brasilero tomó la decisión de llevar a 0 las tarifas de importación hasta el primer trimestre de 2021. El argumento: contener los precios internos.
"
"16 octubre, 2020","
Los factores que contribuyen a mejorar los rindes de la soja
","
La inoculación es un aspecto importante, no es el único factor de relevancia para alcanzar el potencial productivo de cada variedad, según el ambiente.
"
"15 octubre, 2020","
7 mitos 7 de la fertilización en soja
","
Desde ‘fertilizar o no’ a las ecuaciones económicas. Hay muchas oportunidades para maximizar rendimientos, logrando más eficiencia y ganando en productividad. Recomendaciones.
"
"15 octubre, 2020","
Por la seca se esperan pérdidas significativas en trigo
","
Un 5% los lotes de trigo se secarán para pasarlos a soja de primera, pero el 30% de los cuadros está malo. La soja arranca con los suelos secos.
"
"13 octubre, 2020","
Martes: 1ra rueda de la semana con discreto volumen de negocios en Rosario
","
En Chicago, la jornada fue positiva para los tres granos principales.
"
"13 octubre, 2020","
El clima y la tecnología marcan el ritmo de la campaña de granos gruesos
","
Con aires más favorables para los productores en términos de precios y un escenario climático complicado, que dista de ser el más óptimo, la siembra progresa en las diferentes regiones del país.
"
"13 octubre, 2020","
Se extiende el rally positivo para los valores de soja y maíz
","
Las cotizaciones mantienen una clara tendencia alcista que ha perdurado, por lo menos, a lo largo de los últimos 3 meses. Un análisis de la Bolsa de Comercio de Rosario.
"
"7 octubre, 2020","
Este miércoles los mercados de granos siguieron alcistas
","
En Rosario hubo subas en casi todas las posiciones, en consonancia con los mercados externos.
"
"6 octubre, 2020","
Martes con importantes subas en los precios de los granos
","
Los buenos valores registrados en Chicago -la soja tuvo los mayores desde mayo 2018- rebotaron en la plaza rosarina.
"
"6 octubre, 2020","
Europa aprueba la importación de la nueva soja transgénica de Bayer
","
Tiene tolerancia a dicamba, glufosinato de amonio y glifosato. Los productores norteamericanos ya estaán preparados para colocar el año que viene. Críticas.
"
"6 octubre, 2020","
Soja: detectan una resistencia de hongos a fungicidas
","
Por 1ra vez en América del Sur se detectó la determinación de especies y la ocurrencia de resistencia a moléculas fungicidas de los patógenos de cierto tizón mancha púrpura.
"
"5 octubre, 2020","
Jornada con mejoras en las ofertas por trigo de la nueva campaña
","
Este lunes, en Rosario hubo pocos negocios para el maíz y la soja. La jornada en Chicago también fue buena para el trigo.
"
"5 octubre, 2020","
Desde Crea bajan consejos para prepararse por la falta de lluvias hasta enero
","
Se descuenta que el fenómeno La Niña afectará a la región agrícola argentina hasta bien avanzado el verano. 
"
"1 octubre, 2020","
Jueves con precios alcistas para soja y maíz
","
Subieron en Chicago y en Rosario. El trigo operó estable en la plaza argentino y en baja en la estadounidense.
"
"29 septiembre, 2020","
Se redujo la molienda de oleaginosas en lo que va del año
","
La soja se procesó 20% menos que en los primeros 8 meses de 2019; el girasol viene con la molienda más baja en 5 años, según datos de la BCR. 
"
"24 septiembre, 2020","
Una receta de 3 pasos para bajar la fiebre por el dólar
","
El ex presidente del BCRA apuntó al swap con China, la brecha entre cotizaciones del dólar y la liquidación de la cosecha de campo ¿Habrá un dólar diferente para la soja? 
"
"16 septiembre, 2020","
El inicio de la campaña 2020/21 no es el mejor para la soja temprana
","
Aunque los precios se recompusieron, aún la superan el maíz de primera y la combinación trigo/soja (la ecuación más rentable del ciclo).
"
"14 septiembre, 2020","
Ofertas variadas este lunes en el mercado de granos
","
La soja y el maíz cerraron con alzas en Chicago y estables en Rosario. El trigo tuvo ganancias en la plaza estadounidense.  
"
"14 septiembre, 2020","
La alta cotización de la soja aceleraría liquidación de divisas y ventas
","
La oleaginosa alcanzó el viernes a 265 dol/tn, lo que llevó a la cosecha sin vender (cerca de 19 mill/tn) a un valor de más de 6.500 mill/dol.
"
"11 septiembre, 2020","
El maíz y la soja 2021 sumarán 98 mill/tn (menos que este año)
","
La BCR proyecta una caída de 4 mill/tn respecto de la cosecha finalizada recientemente. La mayor pérdida la tendrá el cereal; la oleaginosa recuperará el lugar de principal cosecha.
"
"9 septiembre, 2020","
Nueva jornada de suba para la soja
","
Las nuevas compras chinas refuerzan el precio de la oleaginosa. Maíz y trigo tuvieron una jornada dispar.
"
"7 septiembre, 2020","
Discreta actividad comercial en el mercado de granos de la BCR
","
La soja cerró con bajas; maíz y trigo se negociaron estables. Chicago no operó por feriado.
"
"1 septiembre, 2020","
Martes con oferta y mejores precios para el trigo
","
Soja y maíz se mantuvieron estables. En Chicago, hubo subas en trigo y soja. 
"
"1 septiembre, 2020","
La producción interanual de soja cayó 10% por problemas de clima
","
Con un 9% por debajo del total del año anterior, con las mayores importaciones se compensa la caída de la producción.
"
"31 agosto, 2020","
La soja tiene un nuevo subproducto: cera para velas
","
Se hacen a partir del aceite esencial extraído del poroto. Se trata de un producto más sustentable y ecológico que una vela común.
"
"27 agosto, 2020","
Jornada de subas en Chicago arrastró a la plaza rosarina
","
El mercado de granos estadounidense se destacó por la buena demanda maíz y de trigo, y la soja por posibles ajustes en las proyecciones.
"
"26 agosto, 2020","
La rueda de negocios de la BCR tuvo mejoras para la soja y el maíz disponibles
","
También cerraron con ganancias las cotizaciones en Chicago, incluyendo las del trigo.
"
"24 agosto, 2020","
Comienzo de semana estable en el mercado de granos de Rosario
","
La soja disponible tuvo ofertas y mejoró sus valores. En Chicago, maíz y soja cerraron con ganancias.
"
"24 agosto, 2020","
El procesamiento de soja de julio cayó 21,3% respecto a 2019
","
En tanto, aumentaron las ventas de porotos. Igualmente, el país sigue siendo el principal exportador del mundo de subproductos de la oleaginosa, de acuerdo a la BCR.
"
"20 agosto, 2020","
Jueves con bajas para la soja
","
Cayó en Rosario y en Chicago. El trigo y el maíz se negociaron en forma dispar.
"
"20 agosto, 2020","
Stine Semillas lanza su negocio de soja en Argentina
","
La firma estadounidense presenta su portfolio, basado en la tecnología Enlist, este viernes en el Congreso Aapresid.
"
"19 agosto, 2020","
Jornada con ofertas de compras alcistas en Rosario
","
En Chicago, la jornada fue dispar, con bajas en la soja y el maíz (del cual se espera una gran producción estadounidense).
"
"19 agosto, 2020","
Se encienden las alarmas por la extensión de la sequía
","
El impacto ya se proyecta en los contratos de futuro para la cosecha gruesa. El maíz abril quedó en el día jueves los US$ 141,1/t y la soja contrato Mayo Rosario de US$ 230,5/t. 
"
"18 agosto, 2020","
La sequía amenaza a la gruesa 2020/21 y los precios a cosecha tocan máximos a futuro
","
Desde la Bolsa rosarina especulan que habrá cambios en los planes de siembra: sale el maíz y entra la soja.
"
"12 agosto, 2020","
Mercado de granos con subas para la soja disponible
","
También cerró con subas en Chicago, junto con el maíz. El trigo tuvo jornada dispar.
"
"5 agosto, 2020","
Soluciones para incrementar el rendimiento en soja
","
Se trata de Stoller. La empresa propone un paquete de inoculante, fungicida y bioestimulante que fortalezca la semilla desde antes de la siembra y aporte más rendimiento en la cosecha.
"
"1 agosto, 2020","
Soja: comportamiento varietal ante diferentes opciones de manejo
","
El Inta 9 de Julio realizó un ensayo y seguimiento respecto de los rendimientos de las diferentes variedades comerciales que se usan en la zona.
"
"30 julio, 2020","
La soja subió en Chicago y ajustó con bajas en Rosario
","
Jornada dispar en ambos mercados granarios. En la plaza estadounidense, el maíz cerró alcista y el trigo bajista.
"
"28 julio, 2020","
Martes con bajas generalizadas en las ofertas de compra en la plaza rosarina
","
Fuie arrastrado por las caída ocurridas en Chicago. La soja y el maíz estadounidense se depreciaron por informes sobre buena condición de los cultivos.
"
"27 julio, 2020","
Lunes con subas para la soja
","
Cerró con ganancias en Rosario y en Chicago. El comportamiento de precios de los cereales fue dispar.
"
"27 julio, 2020","
Paraguay: Las exportaciones de soja con el valor más bajo desde 2012
","
La molienda de soja a junio de 2020 totalizó 1.648.000 millones de toneladas, volumen que presentó una caída del 9 puntos, respecto de igual período del año anterior.
"
"27 julio, 2020","
Brasil podría importar soja desde Argentina
","
En principio, el grano podría ingresar desde Estados Unidos, pero el flete desde Rosario también hace competitiva a la oleaginosa nacional.
"
"20 julio, 2020","
El maíz se comercializó a la baja en Rosario
","
Además, el mercado presentó este lunes ofertas de compras estables por las oleaginosas y valores dispares por trigo.
"
"15 julio, 2020","
El mercado de granos, en ‘un momento de gran volatilidad’
","
Las dudas climáticas que aparecieron en la campaña estadounidense se sumaron a las que ya había en torno a la pandemia. Buen momento para negociar el trigo argentino. Informe en video de AZ Group.
"
"8 julio, 2020","
Fuertes subas para el trigo en Chicago por los recortes productivos en el hemisferio norte
","
Del otro lado, hubo bajas para soja y maíz a medida que se aleja la preocupación por el clima adverso en Estados Unidos. Las cotizaciones en Rosario.
"
"8 julio, 2020","
Nidera lanzó su campaña de soja 2020
","
Crece la tecnología STS como opción para el manejo de malezas difíciles.
"
"7 julio, 2020","
Caen las exportaciones de harina de soja a pesar de la apertura del mercado chino
","
En los últimos 4 meses se registró una baja del 10%. Los envíos de poroto sin procesar, en tanto, crecieron 50%. Se derrumbó la producción de biodiesel.
"
"24 junio, 2020","
China aprobó una soja transgénica que se va a sembrar en Argentina
","
Es la primera variedad desarrollada por una firma china. En el país sudamericano se esperaba esta aprobación para iniciar su producción.
"
"24 junio, 2020","
Preocupación de Acsoja por la violencia y la destrucción de silos bolsa
","
La entidad  rechaza los reiterados los ataques contra a la propiedad privada y a la producción argentina.
"
"24 junio, 2020","
Los ingresos por exportaciones del complejo sojero serán casi 10% menores
","
Según la Bolsa de Buenos Aires es consecuencia de una cosecha más chica y la caída de los precios internacionales.
"
"19 junio, 2020","
Finalizó la cosecha de soja 2019-20 con una pérdida sobre el final
","
La BCBA le recortó 10% porque la falta de lluvias produjo una importante merma en los rendimientos. Todos los datos finales.
"
"17 junio, 2020","
Córdoba cosechó 2 mill/tn menos de soja
","
La producción cayó 13,4% hasta 12,96 millones de toneladas. La provincia perdería alrededor de 700 mill/dol en ventas de la oleaginosa.
"
"11 junio, 2020","
Sobre el final de la cosecha de soja, la BCBA subió su estimación de producción
","
Le dio 100 mil/ha más tras registran ‘rindes superiores a lo previsto en la soja de segunda en Buenos Aires’.
"
"10 junio, 2020","
Se mantiene estable la cosecha de semillas para la siembra gruesa
","
La mayor superficie corresponde a las semillas de soja, seguidas por el maíz y el girasol, luego aparece el sorgo que en la campaña 2019/20 ocupó solo un 3 por ciento del total. 
"
"6 junio, 2020","
La soja culmina con 49,5 mill/tn
","
Aún restan cosechar 40 mil/ha pero la Bolsa de Buenos Aires cerró su proyección en esa cifra. Será la 8va producción en importancia en 20 años.
"
"5 junio, 2020","
Finaliza la campaña de soja 2019/2020
","
Finaliza la campaña de soja en el centro y sur de Buenos Aires y La Pampa con importantes caídas en los rindes debido a la sequía.
"
"3 junio, 2020","
La soja avanza en el estado de San Pablo y le gana hectáreas a la caña de azúcar
","
Brasil continúa batiendo récords de exportación. En toda la campaña espera vender al exterior 77 millones de toneladas.
"
"29 mayo, 2020","
La cosecha de soja se acerca al final
","
Ya se cubrió 97,2% del área apta, marcando un nuevo récord de avance para la fecha. La BCBA mantuvo su estimación de producción.
"
"28 mayo, 2020","
Soja: Los impuestos a las Ganancias e Inmobiliario Rural representan el 83 por ciento de la carga tributaria.
","
En el eslabón comercial los tributos de mayor peso son los correspondiente a la mano de obra, seguidos por los impuestos transaccionales.
"
"22 mayo, 2020","
Avanza la cosecha de soja y culminaría antes que las de las últimas 8 campañas
","
Ya se trilló el 93% del territorio y la BCBA mantiene su estimado de producción. La cuarentena apuró las tareas.
"
"15 mayo, 2020","
Ya se cosechó casi 90% de la soja
","
La BCBA reportó nuevamente una disminución en el rendimiento promedio nacional. Igualmente mantiene su estimado de producción.
"
"14 mayo, 2020","
El Usda recortó la estimación de cosecha de soja argentina a 51 mill/tn
","
El Departamento de Agricultura de Estados Unidos redujo en un millón la medición debido a la falta de oferta hídrica ¿Qué proyectó para maíz y trigo?
"
"8 mayo, 2020","
La soja sigue registrando una merma en los rindes
","
Esta semana se reportó que los rendimientos cayeron 0,6 qq/ha. Sin embargo, la BCBA aún mantiene la proyección final.
"
"5 mayo, 2020","
Se pone en marcha una plataforma para dinamizar la logística de granos
","
El valor de una plataforma como Circular cobra aún más relevancia en este contexto de pandemia, cuando es más importante que nunca la agilidad en los procesos de transporte y descarga de la mercadería.
"
"4 mayo, 2020","
Soja y maíz terminan la campaña con un costo 48% mayor
","
Consecuencia de la inflación, el precio orientativo para la soja subió 45,7%, mientras que para levantar maíz, según los números de Facma.
"
"30 abril, 2020","
La producción mundial de soja se reduce casi el 7 por ciento
","
En Argentina el recorte estimado por la publicación Oil World fue de 5,8 por ciento y el recrte mensual fue de 1,5 M t.
"
"28 abril, 2020","
La producción de soja en el NOA con luces de alerta
","
Apronor advierte que por las retenciones y la caída del precio internacional, el productor necesita cosechar más kilos por hectárea “para estar en equilibrio y no perder”.
"
"28 abril, 2020","
El dólar ‘soja’ cotiza a $42 por las retenciones (60% por debajo del dólar MEP)
","
Se prevé que los productores retendrán los granos mientras se mantenga esa diferencia. Un problema para el Gobierno por la caída en el ingreso de divisas.
"
"27 abril, 2020","
Productores pymes de expeller de soja pidieron que les quiten las retenciones
","
Argumentan que de esta forma podrían retomar ventas, permitiendo aprovechar la disponibilidad de producto y la capacidad ociosa.
"
"24 abril, 2020","
El clima seco permitió el progreso de la cosecha de soja
","
La trilla ya superó el 56% del área apta y los rindes siguen bajando. La BCBA mantiene aún su estimación de producción.
"
"22 abril, 2020","
Soja y maíz vienen con buenas reservas hídricas para culminar la cosecha
","
Así lo definió el último reporte del Instituto de Clima y Agua del Inta Castelar. Solo se reportaron algunos problemas en la soja del sudoeste.
"
"21 abril, 2020","
La sequía vuelve a recortar rindes en soja
","
La sequía vuelve a recortar los números, de todos modos la región aportará 17,8 M Tn, o el 35% de los 50,5 Mt de producción nacional de soja. En siete días se cosecharon 1,4...
"
"16 abril, 2020","
Leve baja en la producción mundial de soja
","
El recorte es de casi 4 mill/tn. También cae la producción en Argentina y en Brasil se espera una merma, aunque el volumen final superará  a la campaña anterior, según el Usda.
"
"16 abril, 2020","
La BCR espera 50,5 mill/tn de soja y 49,8 de maíz
","
A pesar de las pérdidas por la falta de agua, los lotes cosechados dieron buenos rendimientos.
"
"14 abril, 2020","
Crece la incertidumbre para la siembra de trigo
","
La próxima campaña de trigo se destacará por el uso de una menor inversión en tecnología. La soja de primera y segunda con rindes muy variables. 
"
"14 abril, 2020","
La rotación trigo-soja tiene márgenes ajustados en el Norte argentino
","
A 700 km del Gran Rosario, tanto en campo propio como alquilado, por el momento los márgenes brutos y netos son positivos pero acotados.
"
"11 abril, 2020","
La campaña de soja fue ‘atípica’ en cuanto a enfermedades
","
Los técnicos del Inta señalaron que la oleaginosa sufrió diferentes ataques y se registró un panorama con enfermedades de tallo, raíz y foliares.
"
"10 abril, 2020","
Los precios de los granos se mantendrían estables a pesar de la pandemia
","
En maíz y soja, el Usda espera una caída de la demanda pero también una producción menor de Sudamérica. En trigo, el sostén del precio será la menor cosecha estadounidense.
"
"9 abril, 2020","
Avanza la cosecha de soja con rindes promedio menores
","
Se cosecha en Córdoba, Santa Fe, Entre Ríos y sectores de Buenos Aires. Esta semana, los rendimientos cayeron 1,3 qq/ha en promedio.
"
"7 abril, 2020","
Por condiciones climáticas atípicas lotes de soja presentaron enfermedades
","
En una campaña con condiciones atípicas de temperatura y humedad en el sur de Santa Fe, el ambiente fue determinante para la manifestación de enfermedades.
"
"6 abril, 2020","
Dan las primeras alertas sobre la mala calidad de la soja
","
Según informe de la BCR hay más de 40 quintales de diferencia entre los mejores y los peores lotes de la oleaginosa de la región núcleo.
"
"6 abril, 2020","
Soja: Rindes muy variables en la zona núcleo
","
Este año se guardará mucha soja en silo bolsa. Las cooperativas facilitan a sus socios el acceso a este tipo de almacenamiento. Se trabaja con los acopios que respetan los protocolos de la cuarentena. 
"
"2 abril, 2020","
La Bolsa de Buenos Aires achicó su estimación de cosecha de soja
","
La entidad detectó mermas en las cosechas en el norte de la región agrícola núcleo. Esta semana, las tareas se frenaron por lluvias.
"
"27 marzo, 2020","
Recupera fluidez la cosecha de soja
","
A pesar de las lluvias acumuladas en días previos, la cosecha comienza a cobrar fluidez. Los rendimientos registrados se ubican próximos o incluso por debajo a las expectativas iniciales.
"
"20 marzo, 2020","
Las lluvias llegaron tarde para la soja del centro y sur del área agrícola
","
Si bien las precipitaciones mejoraron la oferta hídrica, los rendimientos de esas regiones no van a mejorar.
"
"20 marzo, 2020","
Cómo trabajar en plena cosecha durante la emergencia por coronavirus
","
El técnico Juan Alzapiedi elaboró una serie de recomendaciones, en consulta con diversos expertos.
"
"20 marzo, 2020","
Detectan nueva plaga de la soja
","
La rotación del cultivo con gramíneas, las siembras tempranas y la incorporación de cultivares de grupos de madurez largo son un buen complemento y ayudarían a minimizar el impacto del insecto.
"
"17 marzo, 2020","
La soja recuperó valor en Chicago
","
El maíz tuvo pérdidas. En Rosario se registraron pocas operaciones y la oleaginosa también cotizó con alzas.
"
"17 marzo, 2020","
Alerta roja por la detección de otra maleza de resistencia ‘múltiple’
","
Es la Eleusine índica (pata de gallina) de la cual el Inta comprobó que se sigue reproduciendo después de aplicaciones de glifosato y haloxifop.
"
"17 marzo, 2020","
Sube la soja tras una racha de caídas fuertes
","
La oleaginosa arrancó el martes con un rebote de 2,5 dólares la tonelada. Maíz neutro, trigo en baja.
"
"16 marzo, 2020","
La soja cerró el lunes con pérdidas importantes
","
En Chicago hubo ventas masivas de la oleaginosa. Maíz y trigo también perdieron.
"
"13 marzo, 2020","
La BCBA redujo su estimación de producción de soja a 52 mill/tn
","
Le restó 2,5 millones debido a la sequía y las altas temperaturas que afectaron a la producción de la oleaginosa en las últimas semanas.
"
"12 marzo, 2020","
Soja: las lluvias en Pampa Húmeda no revirtieron las pérdidas nacionales por la seca
","
La Bolsa de Rosario le recortó 3,5 mill/tn a su proyección de cosecha. Las lluvias no llegaron a al sur de Buenos Aires, Santiago del Estero y Chaco.
"
"12 marzo, 2020","
La BCR ajustó a la baja la cosecha de soja (a pesar de las lluvias)
","
Se proyectan 3,5 mill/tn menos. Las precipitaciones de este miércoles estuvieron muy centralizadas y sigue faltando agua en otras regiones.
"
"11 marzo, 2020","
Usda elevó sus estimaciones de producción argentina de soja, maíz y trigo
","
También incrementó los stocks en casi 4 mill/tn con un millón más de Brasil y también de Argentina. El maíz también tiene mayor resto.
"
"10 marzo, 2020","
La sequía limitaría la producción de soja a 18 Mt en la zona núcleo
","
Se estiman pérdidas de entre 20 y un 30%. Al este de la región las mermas son de un 80% del rinde. Se desmoronan los rindes de la soja de segunda.
"
"9 marzo, 2020","
Los granos, con fuertes bajas por la crisis del petróleo y el coronavirus
","
Soja, trigo y maíz operan con bajas. En el caso de la soja se suma la pobre demanda de China, que sigue sin dar señales concretas de compra en medio de la propagación del...
"
"9 marzo, 2020","
Por la falta de lluvias ya se descuentan 2 mill/tn de soja en la zona núcleo
","
La Bolsa rosarina corrigió su estimación a una cosecha de 18 mill/tn. La entidad relevó que varios lotes pasaron a pastoreo.
"
"7 marzo, 2020","
Soja y maíz nuevamente en baja en Chicago
","
El avance del coronavirus y la baja del precio del petróleo deprimieron el mercado. En Rosario, los precios estuvieron estables.
"
"5 marzo, 2020","
La ausencia de lluvias y las altas temperaturas tienen en vilo a la soja
","
El clima está afectando al cultivo justo en el momento de definición de rendimientos. La BCBA mantuvo su proyección de cosecha.
"
"3 marzo, 2020","
Por el calor, en la zona agrícola núcleo hay 750 mil/ha de soja en riesgo
","
Hay alarma porque los pronósticos marcan que no habrá lluvias hasta después del 10 de marzo. Un 10% de la soja de primera y 25% de la de segunda están muy afectadas.
"
"29 febrero, 2020","
El viernes, la soja volvió a cotizar en el mercado de Rosario
","
En las jornadas anteriores no hubo ofertas, en el marco del cierre del registro de exportaciones. En Chicago, la oleaginosa cerró con bajas.
"
"27 febrero, 2020","
Una buena oferta hídrica mejora la estimación de producción de soja
","
La BCBA le dio 1,4 mill/tn más hasta las 54,4 mill/tn. Y anticipa que aún puwede haber nuevas correciones hacia arriba.
"
"26 febrero, 2020","
Si suben 3% las retenciones, el Estado se llevará casi 7 de cada 10 pesos que genere la soja
","
En el último índice elaborado por Fada, en diciembre, la participación en la renta agrícola era del 64,5%. Por mayores impuestos y baja de precios, esa proporción se iría al 68,4%.
"
"22 febrero, 2020","
Críticas de la Rural de Jesús María al proyecto de restituir el ‘Fondo Sojero’
","
Además, expresaron su malestar por el apoyo a la iniciativa del ex intendente de la ciudad (hoy diputado de Cambiemos).
"
"21 febrero, 2020","
Anticipan que se puede corrigir hacia arriba la proyección de cosecha de soja
","
La BCBA relevó buena condición de los cultivos en todo el país, aunque esta semana hubo problemas por exceso de lluvias en Chaco.
"
"19 febrero, 2020","
Las cosechas de soja y maíz alcanzarán las 105 mill/tn
","
La BCR evaluó que las últimas lluvias beneficiaron los cultivos y se perfilan a obtener muy buenos rendimientos.
"
"19 febrero, 2020","
Alertan por incremento de orugas en la soja de Entre Ríos
","
El Inta de Paraná informó sobre nuevas infestaciones de gusano cogollero, de oruga espiga y de la oruga militar.
"
"18 febrero, 2020","
En 203 distritos donde se hace soja (de 250) los números están ‘ajustados’
","
Según Crea, tras la aplicación de las nuevas retenciones, la producción del poroto en esos lugares quedan ‘cerca o por debajo de la línea de flotación’.
"
"15 febrero, 2020","
El 98% de los lotes de soja están en condición ‘buena’ y ‘excelente’
","
La BCBA mantuvo su estimación en 53,1 mill/tn. La entidad reportó que están apareciendo problemas de plagas.
"
"12 febrero, 2020","
Brasil tendrá una cosecha de 125 millones de toneladas de soja
","
Así lo aseguró el último reporte del USDA. La reservas de la oleaginosa cayeron a 11 millones de toneladas.
"
"12 febrero, 2020","
El calor y la falta de agua estuvieron a punto de cargarse el rinde de la soja
","
El agua llegó en forma sumamente oportuna, justo en pleno llenado de granos, cuando empezaba a agravarse el desmejoramiento de la condición de los cultivos.
"
"9 febrero, 2020","
Preocupa al campo una posible modificación al esquema de retenciones aplicadas a la soja
","
El ministro Basterra aseguró que aumentar las retenciones es una media que cuesta tomarla porque no se debe perder un solo productor más. 
"
"31 enero, 2020","
La zona núcleo producirá la tercera cosecha más importante de los últimos años
","
En la campaña 2014/15 se produjeron unos 23,4 Mt de soja. Fue la mejor marca productiva de la región, pero se podrían haber superado los 25 Mt.
"
"30 enero, 2020","
Soja: las lluvias recompusieron los cultivos y se espera una cosecha mayor
","
La BCBA subió su estimado de producción a 53,1 mill/tn basada en en el buen estado de las plantas y las condiciones favorables de humedad en el suelo. Finalizó la siembra.
"
"30 enero, 2020","
La fertilización aumentó 21% pero ‘aún hay potencial de rinde por ganar’
","
Es un diagnóstico de la Bolsa de Cereales de Buenos Aires. Cuáles fueron las dosis promedio aplicadas de nitrógeno y fósforo en cada zona del país.
"
"29 enero, 2020","
Arribó a Rosario el 1er lote de soja de la nueva campaña 2019/20
","
Fue descargado en Cofco International Argentina S.A., ubicada en la planta Timbúes.
"
"24 enero, 2020","
Soja: a poco de finalizar la siembra es muy buena la condición de los cultivos
","
Se superó el 97% del área esperada. Sólo restan lotes en el Norte, donde esta semana hubo muchas lluvias.
"
"21 enero, 2020","
Solicitan el registro de una soja resistente a podredumbre de la raíz y base del tallo
","
Es de Bioceres y fue presentada al Inase. Es una soja 4 de ciclo corto, resistente a glifosato.
"
"21 enero, 2020","
La Bolsa de Córdoba proyecta una racha de buenos precios para los granos
","
Soja, maíz y trigo están ‘estables’ pero con ‘probabilidades alcistas’. La oleaginosa es la que acumula las mayores dudas.
"
"17 enero, 2020","
La BCBA redujo la superficie de la soja por la sequía en el sur
","
Su nueva proyección es de 17,4 mill/ha. Por la falta de humedad, la siembra viene retrasada en 10%.
"
"15 enero, 2020","
La soja cayó por 3ra jornada consecutiva
","
Perdió valor en Chicago y en Rosario. En la plaza argentina se destacó el maíz con un buen volumen negociado y suba en la cotización.
"
"15 enero, 2020","
Otra rueda de bajas para la soja
","
La oleaginosa cayó en Chicago y en Rosario. En esta plaza, por el contrario, trigo y maíz cerraron con ganancias.
"
"13 enero, 2020","
Argentina exportó el récord de 81 mill/tn de maíz y soja en 2019
","
Las ventas del cereal acumuladas entre enero y diciembre de 2019 alcanzaron el récord de 36.050.000 toneladas.
"
"10 enero, 2020","
Por la sequía en el sur bonaerense reducen el área sojera
","
La superficie queda ahora en 17,7 mill/ha. La siembra avanzó a más del 95%; la falta de luvias frenó el avance.
"
"9 enero, 2020","
Advierten que se están haciendo diagnósticos ‘irresponsables’ sobre la soja en Entre Ríos
","
El Inta Paraná apuntó que se publican alertas por cierto exceso de ataques de ‘mancha ojo de rana’ pero la situación no requiere aún de tratamiento químico.
"
"7 enero, 2020","
Soja y maíz, sin rentabilidad en campo alquilado en la mejor zona de Buenos Aires
","
Por los costos, retenciones y otros impuestos tienen márgenes negativos en el noroeste. Sólo el girasol tiene rentabilidad en algunas zonas.
"
"6 enero, 2020","
La soja cerró con ajustes en Rosario y en Chicago
","
Tuvo una baja importante en la plaza argentina, donde se destacaron las subas en trigo y girasol. En Chicago, hubo bajas generalizadas.
"
"3 enero, 2020","
¿Cómo reaccionaría la clase política si le redujeran en un 46% sus ingresos?
","
 Las retenciones subirán 125% para los cereales y 34% para la soja. los sectores petrolero y minero, que aportarán el 8% del precio FOB declarado por ellos mismos, cuando el agro aportará el 33%...
"
"2 enero, 2020","
El acuerdo comercial entre EEUU y China impulsa los negocios de granos
","
La 1ra rueda del año cerró con subas en Chicago en los tres principales granos. En Rosario, el nivel de negocios sigue reducido.
"
"2 enero, 2020","
En la etapa final de la siembra, mejoró la oferta hídrica para la soja
","
Las últimas lluvias destrabaron la incorporación de lotes en el centro y sur. La siembra avanzó al 83%.
"
"27 diciembre, 2019","
La siembra de soja alcanzó al 80% de la superficie estimada
","
Aunque el avance de esta semana fue importante, el cultivo de ‘segunda’ viene demorado por la falta de humedad en algunas zonas.
"
"26 diciembre, 2019","
Cotizaciones dispares en la jornada de granos de este jueves
","
Siguen las rondas de negocios con oferta escasa en Rosario. El maíz y la soja subieron en Chicago.
"
"20 diciembre, 2019","
El arancel para la soja quedó en 33 puntos porcentuales
","
Los pequeños productores tendrán la posibilidad de obtener una compensación a partir de la creación de fondo especial que se financiará con los recursos provenientes de las retenciones.
"
"18 diciembre, 2019","
Cuatro nuevas sojas listas para salir al mercado
","
Son de las empresas Schilliger Genetics (3) y de Sursem. El Inase analiza las solicitudes de aprobación.
"
