date,title,body
"26 diciembre, 2020","
A pesar del atraso por la sequía, la siembra de maíz alcanza el 60%
","
La BCBA estimó que esta campaña se implantarán 6,3 millones de hectáreas, unas 200.000 hectáreas menos que el ciclo pasado.
"
"22 diciembre, 2020","
Un buen invento yanqui: pallets con rastrojo de maíz
","
Una firma levantó una fábrica especialmente para fabricar el producto. Ya fabrica tablas de surf, esquís y muebles.
"
"21 diciembre, 2020","
Desarrollo Agrario firmó un convenio con la Fauba y el Inta
","
Con el acuerdo se busca fortalecer la actividad de pequeños y medianos productores de la agricultura familiar y orgánica.
"
"14 diciembre, 2020","
Jornada dispar en Rosario (en espejo con Chicago)
","
El lunes mostró un nivel de actividad estable con los precios ofrecidos.
"
"14 diciembre, 2020","
El sorgo gana 100 mil/ha de área de siembra
","
Logrará la superficie más alta en 5 campañas. Las lluvias registradas hasta principios del corriente mes promovieron una mayor implantación.
"
"14 diciembre, 2020","
La sequía toma al 25% de la región núcleo y limita la siembra de soja de 2da
","
En el sur de Santa Fe, oeste del norte de Buenos Aires y oeste de Córdoba pararon la siembra. La región núcleo sembró en los últimos siete días casi 1 M ha.
"
"11 diciembre, 2020","
Cierre dispar en las cotizaciones de granos de este viernes en Rosario
","
La soja cerró con mejoras y el maíz y el trigo, estables. En Chicago, los tres registraron subas.
"
"11 diciembre, 2020","
Maíz: un propietario de campo debe recolectar casi 2.800 kg/ha para cubrir los costos
","
Son datos de Entre Ríos para los planteos ‘tardíos’. Al productor arrendatario, la cosecha debe rendirle más de 3.100 kg/ha.
"
"11 diciembre, 2020","
Soja y trigo abrieron con ganancias este viernes en Chicago
","
Se esperaban precios más altos pero el informe del Usda, con recortes menores a los esperados, les puso un freno. 
"
"11 diciembre, 2020","
Los granos tuvieron subas en Rosario este jueves
","
El mercado rebotó porque se espera un informe con ajustes en las producciones de parte del Usda.
"
"9 diciembre, 2020","
Jornada bajista para la soja y el trigo
","
En Rosario, hubo leves ganancias para maíz y girasol. En Chicago los granos se negociaron con ganancias.
"
"4 diciembre, 2020","
Comenzó la siembra tardía de maíz
","
Se plantó en Córdoba, Santa Fe y Buenos Aires. 
"
"3 diciembre, 2020","
Los precios de la soja siguen en alza en Chicago
","
En cambio, en las primeras compra-ventas de este miércoles bajaron el maíz y el trigo.
"
"1 diciembre, 2020","
Los granos resistieron en Rosario la tendencia bajista de Chicago
","
Soja, maíz y trigo cerraron entre estables y en alza.
"
"30 noviembre, 2020","
Las exportaciones de maíz superan a las de soja
","
Las ventas al exterior de maíz alcanzaron las 32.136.067 tn, mientras que los embarques de poroto de soja y de harina y aceite se ubicaron en torno a los 29 mill/tn, según la BCR.
"
"29 noviembre, 2020","
Toma impulso la siembra de sorgo
","
Ya se logró sembrar el 31,9 % de las 850.000 ha proyectadas para el actual ciclo.
"
"24 noviembre, 2020","
Martes con bajas en los mercados granarios
","
En Chicago, sólo el trigo tuvo una jornada positiva. En la plaza rosarina hubo un buen nivel de negocios.
"
"24 noviembre, 2020","
Los contratos de maíz a cosecha están en los niveles más altos en 8 años
","
Subieron 33% respecto de la campaña anterior. Cuáles son los factores agronómicos y de mercado que inciden.
"
"23 noviembre, 2020","
Arrancó la semana y Chicago sigue en racha alcista
","
Las primeras cotizaciones tuvieron fuertes subas para soja, trigo y maíz. Se explica en el optimismo por los avances en vacunas se combina con la sequía y China.
"
"20 noviembre, 2020","
Poca siembra de maíz (aún no comenzó la ‘tardía’)
","
La ventana de siembra temprana ya se cerró en todo el país. Se plantaron 31% de las hectáreas estimadas para el país.
"
"19 noviembre, 2020","
El Usda espera una siembra récord en 2021 si continúa el nivel de precios
","
El Departamento agropecuario ya había pronosticado más soja y trigo en EEUU. Ahora, si hay buen pronóstico climático también crecería el maíz.
"
"19 noviembre, 2020","
La soja cortó la racha en Chicago
","
Los contratos de futuros registraban bajas en la 1ra ronda de negocios, luego de varias jornadas consecutivas de alza en el Mercado de Chicago.
"
"18 noviembre, 2020","
La soja sigue en ascenso este miércoles en Chicago
","
En la primera ronda de contratos alcanzó una nueva marca récord: 432 dol/tn. Maíz y trigo, también arriba.
"
"17 noviembre, 2020","
La soja saltó a un nuevo récord en Chicago: 428 dol/tn
","
China y el alto nivel de molienda estadounidense explicar el fenómeno. El maíz y el trigo, para arriba y para abajo.
"
"16 noviembre, 2020","
La soja cotizó en alza en Rosario
","
Los cereales tuvieron una jornada dispar. En Chicago, el cierre fue con subas en todos los granos.
"
"16 noviembre, 2020","
La soja sigue su camino de alza: 423 dól/tn en el mercado matutino de Chicago
","
La demanda de China es el principal argumento. También sube el valor del maíz, mientras el trigo registra una baja.
"
"13 noviembre, 2020","
El maíz atraviesa la transición hacia la siembra tardía
","
Las sembradoras se frenaron, solamente hubo labores en lotes aislados de Buenos Aires y La Pampa. Desarrollo del cultivo.
"
"13 noviembre, 2020","
Aumentan 13% la superficie asignada al sorgo 2020/21
","
Los productores iniciaron las labores de siembra cuando las temperaturas del suelo fueron adecuadas para el cultivo. 
"
"11 noviembre, 2020","
Genética+nutrición+tecnología, las claves para un mayor rinde del maíz tardío
","
Los temas se tratarán este viernes en una charla virtual de acceso libre y gratuito.
"
"10 noviembre, 2020","
El Usda proyectó menores existencias de soja y maíz en Estados Unidos y a nivel mundial
","
Una menor cosecha de ambos granos explica el ajuste. En el caso del trigo, también se espera una producción menor de EEUU pero habrá mayores negocios de exportación. 
"
"10 noviembre, 2020","
Menos maíz y más trigo 2020/21, según el Consejo Internacional de Cereales
","
Argentina es uno de los países que traccionó el ajuste maicero que, a pesar del recorte, sigue siendo un volumen récord.
"
"9 noviembre, 2020","
Nueva suba de los futuros de soja en Chicago: logró un tope de 409 dol/tn/mayo
","
Se siguen registrando precios que no se daban desde 2016. El maíz también cotizó con mejoras.
"
"9 noviembre, 2020","
Récord: tras las lluvias, sembraron 1,7 millones de hectáreas de soja en 7 días
","
Es la mitad de toda el área de soja de primera de la región núcleo. Las precipitaciones de fines de octubre dieron una posibilidad de oro: una ventana de siembra oportuna para toda el...
"
"6 noviembre, 2020","
Viernes con bajas para la soja y el trigo en Rosario
","
El maíz se negoció estable. En Chicago, hubo bajas generalizadas para todos los futuros.
"
"6 noviembre, 2020","
La BCBA dio por finalizada la siembra temprana de maíz
","
Alcanzó una cobertura de 30% del área estimada este ciclo para la cereal. Informe por regiones.
"
"4 noviembre, 2020","
Otra jornada de subas para la soja
","
En Rosario mejoró el precio en el mercado disponible. En Chicago, las subas se dieron por la demanda exportadora.
"
"4 noviembre, 2020","
Con la mejora del precio de la soja suben fuerte los arrendamientos en Córdoba
","
La BCCba sacó un promedio de 1.100 kg/ha con valores más altos en el este y sureste provincial (Marcos Juárez en el tope). 
"
"2 noviembre, 2020","
Lunes con precios entre estables y bajista en la plaza rosarina
","
El mercado de Chicago cerró con mejoras por trigo, y bajas para el maíz y la soja.
"
"30 octubre, 2020","
Maíz: se va cerrando la ventana de siembra ‘temprana’ sobre 30% del territorio estimado
","
Los perfiles mejoraron tras las lluvias y ahora avanzarían las labores en Santa Fe y Buenos Aires.
"
"28 octubre, 2020","
Miércoles de bajas para soja, maíz y trigo
","
En Rosario, se destacó que hubo más negocios por soja a cosecha. En Chicago, el trigo sigue presionado por los reportes de buen clima y soja y maíz porque no se concretan compras.
"
"27 octubre, 2020","
La molienda de trigo alcanza el valor más alto de las últimas 8 campañas
","
En el caso de la harina, el relativo de precios era muy favorecedor para el subproducto durante los primeros meses de la crisis del covid-19, debido a la caída en el precio del poroto. ...
"
"26 octubre, 2020","
El ratio bioetanol/maíz cayó a un mínimo histórico
","
La mejora del 10% en el precio del bioetanol no logra compensar el incremento de precios de su insumo crítico, el maíz. Además, se registra una importante baja en el consumo.
"
"26 octubre, 2020","
Las exportaciones de maíz y de trigo siguen en modo récord
","
Alcanzaron los 28,9 y 9,6 millones de toneladas, respectivamente, de acuerdo a datos oficiales. El complejo sojero tuvo una leve disminución de ventas externas.
"
"20 octubre, 2020","
Brasil suspendió los aranceles a las importaciones de maíz y soja
","
El gobierno brasilero tomó la decisión de llevar a 0 las tarifas de importación hasta el primer trimestre de 2021. El argumento: contener los precios internos.
"
"16 octubre, 2020","
La siembra de maíz avanzó pero el perfil de humedad es malo en muchas zonas
","
La Bolsa de Buenos Aires advirtió que esa situación ‘podría condicionar’ las labores tempranas en Santa Fe, Entre Ríos, San Luis y Córdoba.
"
"15 octubre, 2020","
La presencia del factor La Niña complica la siembra de maíz en Córdoba
","
El precio del maíz para la cosecha temprana se espera que alcance los USD 159,5 por tonelada en abril de 2021.
"
"13 octubre, 2020","
Martes: 1ra rueda de la semana con discreto volumen de negocios en Rosario
","
En Chicago, la jornada fue positiva para los tres granos principales.
"
"13 octubre, 2020","
El clima y la tecnología marcan el ritmo de la campaña de granos gruesos
","
Con aires más favorables para los productores en términos de precios y un escenario climático complicado, que dista de ser el más óptimo, la siembra progresa en las diferentes regiones del país.
"
"13 octubre, 2020","
Se extiende el rally positivo para los valores de soja y maíz
","
Las cotizaciones mantienen una clara tendencia alcista que ha perdurado, por lo menos, a lo largo de los últimos 3 meses. Un análisis de la Bolsa de Comercio de Rosario.
"
"8 octubre, 2020","
Se desaceleró la siembra de maíz y se revisaría la superficie estimada
","
Es por la falta de humedad en los perfiles del centro agrícola. En Buenos Aires y La Pampa las lluvias mejoraron la situación. 
"
"7 octubre, 2020","
Este miércoles los mercados de granos siguieron alcistas
","
En Rosario hubo subas en casi todas las posiciones, en consonancia con los mercados externos.
"
"6 octubre, 2020","
Martes con importantes subas en los precios de los granos
","
Los buenos valores registrados en Chicago -la soja tuvo los mayores desde mayo 2018- rebotaron en la plaza rosarina.
"
"5 octubre, 2020","
Jornada con mejoras en las ofertas por trigo de la nueva campaña
","
Este lunes, en Rosario hubo pocos negocios para el maíz y la soja. La jornada en Chicago también fue buena para el trigo.
"
"5 octubre, 2020","
Desde Crea bajan consejos para prepararse por la falta de lluvias hasta enero
","
Se descuenta que el fenómeno La Niña afectará a la región agrícola argentina hasta bien avanzado el verano. 
"
"2 octubre, 2020","
La molienda de trigo aumento 5 puntos en agosto
","
Pero con la cebada cervecera, producto de la pandemia y una menor producción d este cereal, la molienda se ubicó en los niveles más bajos de los últimos 13 años. 
"
"1 octubre, 2020","
Jueves con precios alcistas para soja y maíz
","
Subieron en Chicago y en Rosario. El trigo operó estable en la plaza argentino y en baja en la estadounidense.
"
"1 octubre, 2020","
Tras las lluvias, la siembra de maíz cobró ritmo
","
Las labores alcanzaron ya al 15% del área estimada, pero mantienen un retraso importante respecto del año pasado. 
"
"28 septiembre, 2020","
Consejos para alcanzar mayores rendimientos en maíz
","
Nutrien propone un paquete integral con genética, recomendaciones de nutrición balanceada y control de plagas y enfermedades, surgidas a partir de la información de sus herramientas digitales.
"
"25 septiembre, 2020","
Avanza la siembra de maíz con reservas hídricas irregulares
","
La Bolsa de Buenos Aires corrigió la estimación de superficie y el cereal perderá 200 mil/ha respecto del ciclo agrícola anterior.
"
"21 septiembre, 2020","
El maíz tiene buenos márgenes y ganará superficie
","
También crecerá el saldo exportable y Argentina volverá a recuperar el lugar de 2do exportador mundial desplazando a Brasil.
"
"17 septiembre, 2020","
La BCBA dio por iniciada la campaña de maíz 2020/21
","
El cereal alcanzará una superficie menor que el ciclo pasado dada la baja condición hídrica para el comienzo de la siembras tempranas.
"
"16 septiembre, 2020","
El inicio de la campaña 2020/21 no es el mejor para la soja temprana
","
Aunque los precios se recompusieron, aún la superan el maíz de primera y la combinación trigo/soja (la ecuación más rentable del ciclo).
"
"14 septiembre, 2020","
Ofertas variadas este lunes en el mercado de granos
","
La soja y el maíz cerraron con alzas en Chicago y estables en Rosario. El trigo tuvo ganancias en la plaza estadounidense.  
"
"11 septiembre, 2020","
El maíz y la soja 2021 sumarán 98 mill/tn (menos que este año)
","
La BCR proyecta una caída de 4 mill/tn respecto de la cosecha finalizada recientemente. La mayor pérdida la tendrá el cereal; la oleaginosa recuperará el lugar de principal cosecha.
"
"8 septiembre, 2020","
Las exportaciones de maíz de agosto apuntan a ser las más altas de la historia
","
Alcanzó a más de 4,6 mill/tn. Incluyeron las ventas realizadas previo al ingreso al mercado internacional del maiz estadounidense.
"
"7 septiembre, 2020","
Discreta actividad comercial en el mercado de granos de la BCR
","
La soja cerró con bajas; maíz y trigo se negociaron estables. Chicago no operó por feriado.
"
"5 septiembre, 2020","
Arrancaron en Entre Ríos las siembras de maíz y de girasol
","
La implantación de girasol se inició al norte de la provincia con un aumento en el área debido a un escenario climático favorable. El maíz tendrá un retroceso.
"
"4 septiembre, 2020","
El maíz es el grano más producido de Argentina: las razones
","
El progreso genético, el manejo a campo y las mejoras de nutrición llevaron la cosecha 2020 a 50 mill/tn y superar a la soja por primera vez en más de 20 años. El análisis...
"
"3 septiembre, 2020","
Las lluvias frenaron el deterioro del trigo y abren la siembra de maíz
","
A pesar de que las precipitaciones no llegaron a ser abundantes fueron ‘oportunas’ para cortar las pérdidas del primero y porque ‘alcanzan’ para iniciar la siembra del segundo. 
"
"1 septiembre, 2020","
Martes con oferta y mejores precios para el trigo
","
Soja y maíz se mantuvieron estables. En Chicago, hubo subas en trigo y soja. 
"
"27 agosto, 2020","
Jornada de subas en Chicago arrastró a la plaza rosarina
","
El mercado de granos estadounidense se destacó por la buena demanda maíz y de trigo, y la soja por posibles ajustes en las proyecciones.
"
"27 agosto, 2020","
La sequía condiciona la siembra de maíz y girasol de Santa Fe
","
También se están deteriorando los trigos. La Bolsa de Santa Fe describió que esta semana no hubo movimiento de maquinaria en el centro y norte provincial.
"
"26 agosto, 2020","
La rueda de negocios de la BCR tuvo mejoras para la soja y el maíz disponibles
","
También cerraron con ganancias las cotizaciones en Chicago, incluyendo las del trigo.
"
"25 agosto, 2020","
El maíz se negocia y procesa con números similares al año pasado
","
Hasta la semana pasada, las DJVE eran 8,44% menores. Hay mucha incertidumbre sobre el nuevo cultivo por la continuidad de la sequía. Futuros.
"
"21 agosto, 2020","
La renovación tecnológica de NK presente en el Congreso Aapresid Virtual
","
Este viernes, a partir de las 9 los directivos de la compañía ofrecerán un taller en el que demostrarán los resultados de varios años de investigación que permitieron obtener rindes máximos en maíz.   
"
"19 agosto, 2020","
Jornada con ofertas de compras alcistas en Rosario
","
En Chicago, la jornada fue dispar, con bajas en la soja y el maíz (del cual se espera una gran producción estadounidense).
"
"19 agosto, 2020","
La BCBA espera una superficie menor para el maíz 2020/21
","
Por la sequía actual, estimó que perderá 1,6% respecto del ciclo pasado. Igual, será a las últimas 5 campañas.
"
"19 agosto, 2020","
Se encienden las alarmas por la extensión de la sequía
","
El impacto ya se proyecta en los contratos de futuro para la cosecha gruesa. El maíz abril quedó en el día jueves los US$ 141,1/t y la soja contrato Mayo Rosario de US$ 230,5/t. 
"
"18 agosto, 2020","
La sequía amenaza a la gruesa 2020/21 y los precios a cosecha tocan máximos a futuro
","
Desde la Bolsa rosarina especulan que habrá cambios en los planes de siembra: sale el maíz y entra la soja.
"
"14 agosto, 2020","
La falta de agua es una pésima señal para el maíz que se sembrará en octubre
","
 Tras el récord de siembra que marcó la campaña 2019/20, la BCRA estimó una superficie de 6,75 mill/ha (7% menos) y en alerta por la sequía.
"
"12 agosto, 2020","
Mercado de granos con subas para la soja disponible
","
También cerró con subas en Chicago, junto con el maíz. El trigo tuvo jornada dispar.
"
"11 agosto, 2020","
Las exportaciones de maíz alcanzarán 37,5 mill/tn por casi 5.600 mill/dol
","
Son proyecciones de la BCBA. La exportación será mayor en volumen pero menor en ingreso de divisas dado la baja en el precio internacional.
"
"7 agosto, 2020","
Finalizó la cosecha de maíz 2019/20 (fue más grande que la de soja)
","
Por primera vez en 20 años, el cereal superó en 400 mil/tn a la oleaginosa. También fue una de las cosechas más cortas en mucho tiempo.
"
"31 julio, 2020","
Al maíz le queda solo 2% para finalizar la cosecha 2020
","
El promedio de los rendimientos nacionales es de 82 qq/ha. La Bolsa de Buenos Aires mantiene su proyección de producción.
"
"30 julio, 2020","
La soja subió en Chicago y ajustó con bajas en Rosario
","
Jornada dispar en ambos mercados granarios. En la plaza estadounidense, el maíz cerró alcista y el trigo bajista.
"
"28 julio, 2020","
Martes con bajas generalizadas en las ofertas de compra en la plaza rosarina
","
Fuie arrastrado por las caída ocurridas en Chicago. La soja y el maíz estadounidense se depreciaron por informes sobre buena condición de los cultivos.
"
"27 julio, 2020","
Lunes con subas para la soja
","
Cerró con ganancias en Rosario y en Chicago. El comportamiento de precios de los cereales fue dispar.
"
"25 julio, 2020","
Últimos lotes de cosecha de sorgo
","
Las tareas, que vienen con un adelanto importante, superaron el 90%. La BCBA mantiene sus proyecciones.
"
"24 julio, 2020","
La cosecha de maíz alcanza a 95%
","
Ya se acumularon 47,6 mill/tn por un rendimiento promedio nacional de 82,3 qq/ha. Restan cosechar 320 mil/ha.
"
"20 julio, 2020","
El maíz se comercializó a la baja en Rosario
","
Además, el mercado presentó este lunes ofertas de compras estables por las oleaginosas y valores dispares por trigo.
"
"19 julio, 2020","
Ya se cosechó más del 90% del área maicera
","
Las labores tienen un adelanto de 30% respecto del ciclo anterior. La Bolsa de Buenos Aires mantiene su proyección.
"
"15 julio, 2020","
Granos: se esperan subas de precios por el mal clima en el hemisferio norte
","
Particularmente en Estados Unidos, se están registrando temperaturas muy altas que podrían afectar el estado de la soja y el maíz. 
"
"14 julio, 2020","
Los costos del maíz: en Entre Ríos hay que levantar más de 4.400 kg para cubrirlos
","
En campo arrendado se deben cosechar más de 4.800 kg/ha. La Bolsa entrerriana y el Inta detallaron los costos para todas las regiones entrerrianas. 
"
"10 julio, 2020","
Continúa adelantada la cosecha de maíz
","
El avance se da por la falta de lluvias. La BCBA mantuvo su estimado de producción 2019/20.
"
"8 julio, 2020","
Fuertes subas para el trigo en Chicago por los recortes productivos en el hemisferio norte
","
Del otro lado, hubo bajas para soja y maíz a medida que se aleja la preocupación por el clima adverso en Estados Unidos. Las cotizaciones en Rosario.
"
"6 julio, 2020","
Las exportaciones de maíz alcanzan ya un récord de 16,3 mill/tn
","
El volumen es 11% mayor a junio de 2019 y se dio en medio de las restricciones por el coronavirus y la bajate histórica del Paraná. 
"
"3 julio, 2020","
Una cosecha ‘adelantada’ de maíz: ya se levantó 80%
","
Está avanzada más de 30% respecto del año pasado a esta fecha y acumula un volumen de 42,1 mill/tn.
"
"3 julio, 2020","
Biocombustibles: La clave para reactivar la economía tras la pandemia
","
Brasil tendrá una cosecha estimada de 102,3 millones de toneladas para el ciclo 2019/2020. De estas, 75,9 millones serán de segunda zafra, la que más se proyecta que aumente.
"
"1 julio, 2020","
Argentina podría cosechar 15 mill/tn extra de maíz solo mejorando los rendimientos
","
En general, la oferta de productos puede aumentar hasta 75% si los rindes se acercan a los potenciales de cada cultivo. Cómo mejorar la sanidad y la fertilización.
"
"29 junio, 2020","
La BCR proyecta una caída de 10% en intención de siembra de maíz
","
La situación se refleja en que las ventas de insumos están paralizadas. Hay mayores costos de insumos, fletes, incertidumbre climática y económica.
"
"26 junio, 2020","
Avanza la cosecha de maíz y crecen las ventas
","
Los avances relevados a lo largo del país permiten mantener un adelanto interanual en la cosecha de 32,3%. Ya se vendió el 70% del cereal recolectado.
"
"25 junio, 2020","
El maíz ingresa a buen ritmo al Gran Rosario
","
La atención de los operadores se concentra en el mercado doméstico. Los exportadores buscando asegurarse la provisión a medida comienza a levantarse el maíz tardío.
"
"25 junio, 2020","
Momento trascendental para el maíz
","
A las puertas del Congreso Maizar, que será el martes próximo, llega  la cosecha que está ahora en su recta final. Será la segunda consecutiva que superará las 50 millones de toneladas de producción.
"
"23 junio, 2020","
Estiman una producción de 5,97 mill/tn de maíz en áreas bonaerenses y pampeanas
","
Es levemente menor al año pasado con un rendimiento promedio 6% más bajo, de acuerdo a los relevamientos de la Bolsa de Bahía Blanca.
"
"20 junio, 2020","
Son récord las exportaciones argentinas de trigo y maíz en el 1er cuatrimestre
","
El volumen de exportaciones de maíz alcanzó 11,3 millones de toneladas y el trigo llegó a 8,1 millones de toneladas entre enero y abril de este año.
"
"18 junio, 2020","
Se presentó el Congreso Maizar 4.0: ¿Estamos preparados?
","
El encuentro se realizará el 30 de junio a partir de las 9 de la mañana, a través de una plataforma novedosa, que permite la interacción de los participantes. Se tratarán los nuevos usos...
"
"13 junio, 2020","
Buenas condiciones para el avance de la cosecha maicera
","
La recolección superó el 60% del área estimada (3,7 mill/ha cosechadas). La Bolsa de Buenos aires mantiene su proyección.
"
"13 junio, 2020","
Evalúan el uso de efluentes porcinos como enmienda orgánica en maíz
","
  El Inta junto a la Cámara de Productores Porcinos de Córdoba y el Grupo Río Seco, determinaron que el uso de efluentes mejora la reposición de nutrientes en el suelo y su aprovechamiento...
"
"10 junio, 2020","
El maíz sigue con buena demanda en Rosario
","
Se registraron pocos negocios en la plaza argentina. En Chicago hubo movidas mixtas, con bajas para el maíz dado que las lluvias mejoró el estado de los cultivos.
"
"10 junio, 2020","
Se mantiene estable la cosecha de semillas para la siembra gruesa
","
La mayor superficie corresponde a las semillas de soja, seguidas por el maíz y el girasol, luego aparece el sorgo que en la campaña 2019/20 ocupó solo un 3 por ciento del total. 
"
"3 junio, 2020","
NK refuerza su campaña de maíz, con híbridos para cada región
","
La semillera NK dio inicio a la campaña de maíz con más soluciones y nuevas herramientas digitales, con el objetivo de llevar mayor previsibilidad a los productores.
"
"31 mayo, 2020","
Ya se cosechó la mitad del maíz
","
La BCBA registró un rendimiento promedio de 90,1 qq/ha y mantuvo su estimación de producción.
"
"18 mayo, 2020","
La cosecha de sorgo ya acumula 1 mill/tn
","
Corresponden al 36% de la superficie trillada. La BCBA mantiene su estimación de producción.
"
"16 mayo, 2020","
Arrancó con buenos rindes la cosecha del maíz ‘tardío’
","
El avance general de la trilla maicera supera el 40% de la superficie. La BCBA mantiene su proyección de producción.
"
"14 mayo, 2020","
El Usda recortó la estimación de cosecha de soja argentina a 51 mill/tn
","
El Departamento de Agricultura de Estados Unidos redujo en un millón la medición debido a la falta de oferta hídrica ¿Qué proyectó para maíz y trigo?
"
"7 mayo, 2020","
El maíz ya acumula 22 mill/tn cosechadas
","
Se estima una producción de 50 mill/tn. Esta semana, las lluvias demoraron las tareas en el sur del área agrícola.
"
"5 mayo, 2020","
Se pone en marcha una plataforma para dinamizar la logística de granos
","
El valor de una plataforma como Circular cobra aún más relevancia en este contexto de pandemia, cuando es más importante que nunca la agilidad en los procesos de transporte y descarga de la mercadería.
"
"4 mayo, 2020","
Soja y maíz terminan la campaña con un costo 48% mayor
","
Consecuencia de la inflación, el precio orientativo para la soja subió 45,7%, mientras que para levantar maíz, según los números de Facma.
"
"30 abril, 2020","
Maíz: comienza la cosecha de los lotes tardíos
","
La trilla nacional alcanzó el 36% con rindes de 92 qq/ha en promedio. La BCBA mantiene su estimado de producción.
"
"28 abril, 2020","
El dólar ‘soja’ cotiza a $42 por las retenciones (60% por debajo del dólar MEP)
","
Se prevé que los productores retendrán los granos mientras se mantenga esa diferencia. Un problema para el Gobierno por la caída en el ingreso de divisas.
"
"23 abril, 2020","
Con buenos rindes avanza la cosecha maicera
","
Las cosechadoras aún trabajan sobre los lotes ‘tempranos’. La BCBA mantiene su estimado de producción nacional.
"
"22 abril, 2020","
Soja y maíz vienen con buenas reservas hídricas para culminar la cosecha
","
Así lo definió el último reporte del Instituto de Clima y Agua del Inta Castelar. Solo se reportaron algunos problemas en la soja del sudoeste.
"
"21 abril, 2020","
La sequía vuelve a recortar rindes en soja
","
La sequía vuelve a recortar los números, de todos modos la región aportará 17,8 M Tn, o el 35% de los 50,5 Mt de producción nacional de soja. En siete días se cosecharon 1,4...
"
"21 abril, 2020","
La cosecha de sorgo acumula ya 670.000 toneladas
","
Es el volumen conseguido con el 22% de trilla. Las labores se concentran en las provincias de Santa Fe, Córdoba y Chaco.
"
"18 abril, 2020","
Preocupa la caída de los rindes del maíz a medida que avanza la cosecha
","
Aún así, la BCBA mantuvo esta semana su estimado de producción. La trilla de lotes de siembra temprana viene adelantada.
"
"17 abril, 2020","
Para el Usda aumenta la producción mundial de maíz
","
Las exportaciones del cereal de origen argentino y europeo serán mayores que las de Rusia. Brasil termina la cosecha con más de 100 millones de toneladas.
"
"16 abril, 2020","
La BCR espera 50,5 mill/tn de soja y 49,8 de maíz
","
A pesar de las pérdidas por la falta de agua, los lotes cosechados dieron buenos rendimientos.
"
"16 abril, 2020","
El Congreso Maizar este año se realizará en forma virtual
","
Los avances científico-tecnológicos dan origen a nuevas trayectorias productivas para la generación de productos y servicios, a partir del aprovechamiento sostenido de de los recursos naturales.
"
"15 abril, 2020","
Estiman menor producción de maíz en áreas de la Bolsa de Cereales de Bahía Blanca
","
Alcanzará las 5,72 mill/tn, según la BCPBB. Cayó el área de siembra y se estiman rendimientos menores.
"
"14 abril, 2020","
En el norte de Río Negro logran buenos rindes en maíz
","
Un grupo de productores busca desarrollar la agricultura extensiva bajo riego en el valle de Río Negro. Después de trigos de 10.000 kg, van por más.
"
"10 abril, 2020","
Los precios de los granos se mantendrían estables a pesar de la pandemia
","
En maíz y soja, el Usda espera una caída de la demanda pero también una producción menor de Sudamérica. En trigo, el sostén del precio será la menor cosecha estadounidense.
"
"9 abril, 2020","
Bajos promedios de las cosechas de maíz en el Norte obligarían a rever las estimaciones
","
Las primeras trillas muestran el impacto de la falta de lluvias con rendimientos menores a los promedios anuales. La BCBA mantuvo sus proyecciones por esta semana…
"
"5 abril, 2020","
Se mantiene la estimación de cosecha de sorgo
","
La Bolsa de Buenos Aires espera 2,5 mill/tn. Las labores de cosecha aún son prematuras.
"
"3 abril, 2020","
El maíz será el principal grano en la cosecha argentina 2019/20
","
Al bajarse la estimación de producción de soja, el cereal queda como el de mayor volumen con 50 mill/tn. La cosecha maicera se desarrolla con normalidad.
"
"27 marzo, 2020","
La cosecha de maíz superó el 15% pero se ralentiza
","
Por las lluvias y el hecho de que las máquinas comenzaron a usarse para la trilla sojera, el avance de la cosecha fue menor esta semana.
"
"23 marzo, 2020","
Arrancó la cosecha de sorgo
","
Ya avanzó hasta 7% de las 750.000 hectáreas sembradas. Los rindes por ahora son muy buenos.
"
"20 marzo, 2020","
Cómo trabajar en plena cosecha durante la emergencia por coronavirus
","
El técnico Juan Alzapiedi elaboró una serie de recomendaciones, en consulta con diversos expertos.
"
"17 marzo, 2020","
La soja recuperó valor en Chicago
","
El maíz tuvo pérdidas. En Rosario se registraron pocas operaciones y la oleaginosa también cotizó con alzas.
"
"16 marzo, 2020","
La soja cerró el lunes con pérdidas importantes
","
En Chicago hubo ventas masivas de la oleaginosa. Maíz y trigo también perdieron.
"
"14 marzo, 2020","
El maíz mejoró con las lluvias y se mantiene la estimación de cosecha
","
La BCBA advirtió que varias regiones siguen con las reservas hídricas ajustadas, incluso los lotes tardíos de las zonas maiceras de Córdoba.
"
"11 marzo, 2020","
Usda elevó sus estimaciones de producción argentina de soja, maíz y trigo
","
También incrementó los stocks en casi 4 mill/tn con un millón más de Brasil y también de Argentina. El maíz también tiene mayor resto.
"
"9 marzo, 2020","
Buenos rindes en las primeras cosechas de sorgo
","
Se levantaron lotes en Santa Fe y Entre Ríos con rendimientos ‘por sobre los promedios zonales’.
"
"9 marzo, 2020","
Los granos, con fuertes bajas por la crisis del petróleo y el coronavirus
","
Soja, trigo y maíz operan con bajas. En el caso de la soja se suma la pobre demanda de China, que sigue sin dar señales concretas de compra en medio de la propagación del...
"
"7 marzo, 2020","
Soja y maíz nuevamente en baja en Chicago
","
El avance del coronavirus y la baja del precio del petróleo deprimieron el mercado. En Rosario, los precios estuvieron estables.
"
"6 marzo, 2020","
Maíz: la cosecha sigue con buenos rindes pero hay dudas sobre la producción final
","
La BCBA mantuvo su estimación pero aclaró que ‘está sujeta a la evolución de los cuadros tardíos’, afectados por el calor y la falta de lluvias.
"
